case,ERQA,LPIPS,MDTVSFA,MS-SSIM,corrected_ERQA,corrected_LPIPS,corrected_MDTVSFA,corrected_MS-SSIM,SI,TI,bitrate,mean_colorfulness,std_colorfulness,subjective
dataset@camera@Real-ESRGAN_x265_500@0,0.2672221559807762,0.128781,0.473363,0.9753195874152645,0.07140768064701429,0.23280901951141586,0.12649308142152815,0.2606270029193881,0.004310699588477366,0.6822877599727242,0.137,3.9233562657352423,3.5937366688718715,5.339584338697407
dataset@camera@RealSR_av1_40@0,0.13898283678798495,0.14752428494623657,0.3911895,0.9751061877255799,0.019316228921635665,0.11847949317103797,0.05436862643167344,0.13552302413961848,0.0038631687242798355,0.6043696124465625,0.115,3.5038574523601773,3.207824554105811,1.2552438702919866
dataset@camera@RealSR_av1_60@0,0.12795965835130926,0.17131367741935485,0.37068716,0.9610174298286438,0.01637367416538379,0.10603841871782221,0.047433002348817116,0.12297146199052658,0.0032016460905349795,0.6871027920594116,0.111,3.236683396771356,3.0061023160095015,0.6932296098379098
dataset@camera@RealSR_x264_2000@0,0.22374191915644068,0.11815064516129031,0.40143842,0.9836467161614407,0.05006044638780723,0.19730666705848193,0.08981860251392929,0.22008300404589143,0.0031738683127572015,0.7338585051449248,0.12,3.735366403674885,3.4450163523601116,2.561543592864399
dataset@camera@RealSR_x264_500@0,0.2015325372128647,0.11941708064516128,0.40366325,0.9830804441564827,0.0406153635554547,0.17746610996389206,0.0813512789520909,0.19812269619520592,0.003391975308641975,0.745345040158507,0.123,3.7242684543213174,3.421562541374557,2.505194366495287
dataset@camera@RealSR_x265_2000@0,0.2381711463402739,0.11861893548387097,0.40500388,0.9835316211946549,0.05672549494904016,0.20991953849841735,0.09646023837185873,0.23424885368183898,0.002723251028806584,0.8581890842554198,0.121,3.737495848281757,3.444753333546107,2.775207401196511
dataset@camera@RealSR_x265_500@0,0.19556248277466504,0.11967715053763443,0.4031696,0.9832715959318222,0.03824468466899116,0.17215812208412792,0.0788448479552686,0.1922910345422344,0.0026934156378600822,0.8903549912485131,0.119,3.717852247610253,3.4448335972242097,2.4935142988864643
dataset@camera@only-codec_av1_40@0,0.37409643059766334,0.04782481720430108,0.42034045,0.9903958737850189,0.13994813938591236,0.3562053371875486,0.15724786198081556,0.3705035612616295,0.006327160493827161,0.4572925849740425,0.138,3.857034633795534,3.4293261312971985,3.106205266682627
dataset@camera@only-codec_av1_60@0,0.34928936393000987,0.07719774193548387,0.4028096,0.9842657885884726,0.12200305975463088,0.32232501375253164,0.1406971089689017,0.3437935712341372,0.004346707818930041,0.6148677140719582,0.129,3.6892944632020352,3.356380497142547,2.119961494114729
dataset@camera@only-codec_x264_2000@0,0.3979126185052539,0.10017988888888889,0.4143679,0.9919043000667326,0.15833445196570772,0.35804977659591075,0.1648822161135232,0.3946912373461746,0.0038906035665294924,0.8470245633218224,0.173,3.941683267525501,3.41457556533603,3.307394286643407
dataset@camera@only-codec_x264_500@0,0.38175865113483964,0.06564232258064515,0.40197277,0.9812195663170148,0.1457396677162922,0.35669912660909453,0.15345658246813512,0.3745890581042959,0.005318930041152263,0.6566731141199227,0.155,3.9641208852606407,3.2140681509566944,2.1679338705977576
dataset@camera@only-codec_x265_2000@0,0.4051872480533826,0.0280472688172043,0.42470893,0.9925041573662912,0.1641767059850734,0.3938228523859261,0.1720866425703967,0.40215002820478885,0.00354809670781893,0.8786516853932583,0.159,3.889177066006405,3.46129576709701,3.2914044943668164
dataset@camera@only-codec_x265_500@0,0.4182815479363896,0.036564596774193554,0.41044182,0.9903920523581966,0.1749594533440622,0.40298725179801004,0.171680239807429,0.41426272072428433,0.004276406035665295,0.7029553856083869,0.145,3.818200743980811,3.4795365319974674,2.9373230228476115
dataset@cars@BasicVSR++_av1_40@0,0.45659970658188614,0.22138479279279277,0.40138102,0.9420853343095865,0.20848329205066451,0.3555154751510053,0.18327045595953817,0.4301558872208553,0.012142489711934157,1.2626220524629146,0.357,17.085398027682402,2.162032362651884,1.8326468670911038
dataset@cars@BasicVSR++_av1_60@0,0.3389165487693909,0.30698858558558567,0.4058119,0.8846487596228316,0.11486442702975494,0.23487303683112745,0.1375363685975492,0.2998221044844926,0.009902263374485597,1.3493019480519481,0.316,15.620169302033418,1.9588171829965935,0.5513190526291336
dataset@cars@BasicVSR++_x264_2000@0,0.5144900075529242,0.17642860360360366,0.41668984,0.9637270451665999,0.264699967871808,0.42371925395235427,0.21438275892882674,0.49582793474672127,0.013364197530864198,1.3130356684629203,0.383,18.149382351130985,2.183707111162821,2.6286445165308017
dataset@cars@BasicVSR++_x264_500@0,0.4921042269244766,0.1643086936936937,0.4135153,0.9539460153193087,0.24216657015693674,0.4112472242373708,0.203492627027943,0.46944086639639326,0.014238683127572016,1.2120303468208093,0.378,17.771572866787466,2.2550680825509803,1.9244355404480455
dataset@cars@BasicVSR++_x265_2000@0,0.5165100208544381,0.1633216486486486,0.41433418,0.9642209222724846,0.26678260164305206,0.43215275270494335,0.2140077559525065,0.49802976867124654,0.013492798353909465,1.279595619651097,0.377,18.082026571147942,2.1863062353584466,2.774488056508316
dataset@cars@BasicVSR++_x265_500@0,0.48748708381187056,0.18545592792792792,0.40080312,0.9540437272003105,0.23764365688340172,0.3970797143306605,0.19538634415149922,0.46508399440188714,0.012677469135802468,1.2160554879285859,0.366,17.617257466118467,2.1878867407700344,2.324187523328089
dataset@cars@COMISR_av1_40@0,0.46749855721735484,0.19943408108108107,0.39586425,0.9060733436464189,0.2185549010003084,0.3742634120519805,0.18506596572893025,0.42358798088780536,0.011095679012345679,1.0295163035079584,0.29,17.01294150076318,2.146170244452612,3.440471791186967
dataset@cars@COMISR_av1_60@0,0.33028108555546576,0.2866472522522523,0.3863224,0.8614932180524947,0.10908559547569689,0.23560691991010044,0.12759498164639288,0.2845349152570495,0.009171810699588478,1.1602977065680375,0.266,15.546952788836316,1.9178688849078274,1.1255966191107079
dataset@cars@COMISR_x264_2000@0,0.5384652626394064,0.15045572072072072,0.4259365,0.9175089302363696,0.28994483906932494,0.45745008346592236,0.22935200934020952,0.49404668709372757,0.01213477366255144,1.063249312507473,0.32,18.045553219858515,2.155803641972383,5.1416723118026155
dataset@cars@COMISR_x264_500@0,0.5203912141497691,0.16932963963963968,0.41851753,0.9114511732582573,0.2708070157642708,0.43227355738615414,0.21779284557966241,0.47431118269009603,0.011550925925925926,1.1104554788589525,0.307,17.670080133367744,2.2121900308562417,4.298883084213249
dataset@cars@COMISR_x265_2000@0,0.5351931107632989,0.15142753153153152,0.42534548,0.9178692091692675,0.2864316658084967,0.454150139107731,0.22764197059030852,0.49123727732914935,0.012106481481481482,0.9905922984316865,0.31,17.97579319400002,2.1748102793687454,5.277348583578736
dataset@cars@COMISR_x265_500@0,0.5029557035403619,0.15142753153153152,0.40904817,0.9116308205836529,0.2529644397237804,0.4267943628835401,0.20573311012424755,0.45850992073572855,0.011748971193415638,0.9655508676962268,0.303,17.49702251241303,2.1550512454771606,4.303126606031256
dataset@cars@Real-ESRGAN_av1_40@0,0.47291853361163455,0.20518683783783784,0.4675506,0.9353401456867252,0.22365193943337872,0.375881875144956,0.2211133441412399,0.4423396901262587,0.018518518518518517,0.8677240143369176,0.368,17.14625194515103,2.317839712165909,4.666980479348941
dataset@cars@Real-ESRGAN_av1_60@0,0.3830851457987369,0.17737588288288283,0.4459935,0.8810423252818821,0.14675422893163953,0.3151350798433681,0.17085348497278896,0.337514227635468,0.015954218106995884,0.9072925171483102,0.349,15.61446322935646,2.047791747413243,3.3234875580133867
dataset@cars@Real-ESRGAN_x264_2000@0,0.5027411210670739,0.17309982882882885,0.5008023,0.9551250870163376,0.2527486348117783,0.41571671906514995,0.2517739097349691,0.4801806570058801,0.015955075445816185,1.1118892028219307,0.389,18.16183849043062,2.246608786736375,5.984423634430855
dataset@cars@Real-ESRGAN_x264_500@0,0.48752432632496157,0.18995555855855856,0.5001561,0.9456813426705094,0.2376799687586076,0.3949163706070185,0.24383826570982012,0.46104265950352524,0.012035322359396432,1.4010542812366436,0.397,17.815274427290106,2.3215452925209163,5.2913857451428274
dataset@cars@Real-ESRGAN_x265_2000@0,0.5026086472556416,0.17489931531531538,0.5050989,0.9548262894690573,0.25261545229614596,0.414702738979073,0.2538670748593126,0.47990394971416656,0.019359567901234567,0.9407997874319117,0.397,18.135004682712008,2.2437879073157228,5.624814285656335
dataset@cars@Real-ESRGAN_x265_500@0,0.4870926934990262,0.19427154054054058,0.48224813,0.9436670047742827,0.23725929206013627,0.392464445546929,0.23489954057656853,0.45965330312166375,0.013818587105624143,1.2373623558514022,0.4,17.66601822713953,2.2844738971599003,5.353346017884509
dataset@cars@RealSR_av1_40@0,0.46502489367514355,0.14009392792792794,0.40376163,0.9476693342397878,0.21624815173757855,0.3998777297359256,0.18775920906085264,0.44068983139405143,0.011422325102880658,1.133281518983664,0.319,18.0921732752245,2.3855585274764897,3.2898346634049664
dataset@cars@RealSR_av1_60@0,0.3202384751263443,0.14604282882882885,0.3935819,0.8895681640049359,0.10255268095124623,0.2734699423190624,0.12604006749332933,0.2848739523618824,0.01139917695473251,0.9904550924406521,0.28,16.456137730764098,2.1362613050757235,1.2703352762792979
dataset@cars@RealSR_x264_2000@0,0.5406669965774085,0.16726199099099098,0.4511524,0.9686842158034041,0.29232080118803544,0.45023395826675183,0.24392321310668963,0.5237355855903687,0.012463991769547326,1.147454085843995,0.35,19.40562257581482,2.4433146001984616,4.859778283095843
dataset@cars@RealSR_x264_500@0,0.5194746527013303,0.14604282882882885,0.43132788,0.9597016760894844,0.26985391479916776,0.44360910491595457,0.22406390066340107,0.4985406948834695,0.012183641975308641,1.1802828794595737,0.342,18.938764168054153,2.4571218122769123,3.926536068238172
dataset@cars@RealSR_x265_2000@0,0.5398416926339634,0.14009392792792794,0.45118138,0.9687968218648756,0.2914290531059026,0.4642131494536103,0.24356651986412747,0.5229969161339387,0.012415123456790123,1.1244820799668531,0.323,19.336878138013525,2.43293131186824,4.759138228985844
dataset@cars@RealSR_x265_500@0,0.5020129462642965,0.16726199099099098,0.4207597,0.9585670458303915,0.25201699821695944,0.41804526136887693,0.2112268166662815,0.48121306686917775,0.011921296296296296,1.0891450916936354,0.326,18.656059366051032,2.4236631983964885,4.0020642995302635
dataset@cars@only-codec_av1_40@0,0.7081200578253212,0.054423657657657644,0.41765255,0.9898388235418646,0.5014340162945362,0.6695815742177151,0.29574814785689285,0.700924724964213,0.01334619341563786,1.0074575004233899,0.288,18.47419015527359,2.2341497965053114,4.919692085845324
dataset@cars@only-codec_av1_60@0,0.580311119907445,0.13596847747747745,0.39618564,0.9670465255642796,0.336760995888233,0.5014071004703798,0.22991093243964783,0.5611878522528108,0.013688271604938271,0.9472790971136245,0.293,18.144238225357356,2.104594531654046,3.550281543482914
dataset@cars@only-codec_x264_2000@0,0.7083332024227873,0.04874410810810811,0.41658765,0.9891072844599819,0.5017359256545214,0.6738061322273285,0.29508286421428326,0.7006175303412457,0.014305555555555556,0.9647926052837532,0.296,18.633745175517184,2.2434347627739575,4.630948848162444
dataset@cars@only-codec_x264_500@0,0.4899338968781166,0.2101041351351351,0.34311676,0.9252040821152765,0.24003522331017701,0.38699675920115345,0.1681045313109935,0.4532888413582784,0.013724279835390946,1.0056221889055472,0.284,18.273204576309233,2.135747331687527,1.5017675707793685
dataset@cars@only-codec_x265_2000@0,0.7280240400167035,0.04390562162162163,0.42415532,0.9902518021093832,0.5300190028422427,0.6960596919842859,0.3087952696609777,0.7209271176054944,0.013896604938271604,0.9964722180158049,0.312,18.571979632840065,2.3292883364456283,5.006012102632918
dataset@cars@only-codec_x265_500@0,0.5923597507854964,0.13435394594594596,0.39268753,0.9627806297293654,0.3508900743506554,0.5127738808479078,0.23261228740737214,0.5703124938875902,0.014262688614540466,0.9576493475267218,0.321,17.90926416559827,2.105263282497839,3.331002759906183
dataset@classroom@BasicVSR++_av1_40@0,0.51606333942592,0.15679693000000003,0.42969424,0.9641573083400726,0.2663213702994323,0.43514619211838773,0.22174944442648273,0.4975662402738843,0.01838477366255144,0.38622290311631363,0.343,36.35341727471913,9.999820900599426,2.2181800172634825
dataset@classroom@BasicVSR++_av1_60@0,0.4525036177032544,0.19343184000000002,0.40167847,0.9493156158924103,0.20475952403453304,0.36497501032425733,0.18176096082850815,0.42956875053350874,0.017530864197530863,0.3919754868005849,0.325,35.99185120702242,9.87968826318139,0.8627266235751436
dataset@classroom@BasicVSR++_x264_2000@0,0.6174728028515433,0.08517211,0.5290436,0.9781784707307816,0.3812726622613408,0.5648813413650633,0.3266700345226707,0.603998602011172,0.018189300411522634,0.4158263769698861,0.357,37.21496367786986,9.974564590538304,6.121855886075994
dataset@classroom@BasicVSR++_x264_500@0,0.5349879189848872,0.13643837,0.46165615,0.9687608057260513,0.2862120734597802,0.4619950393488971,0.24698046297507492,0.5182753274495028,0.018070987654320986,0.4323853393025041,0.376,36.573449801931275,10.133976765207208,2.7147257921124446
dataset@classroom@BasicVSR++_x265_2000@0,0.6244808045800522,0.08336615,0.5420546,0.9790851283073425,0.3899762752889493,0.5724202441533108,0.3385026927343184,0.6114198686777329,0.017083333333333332,0.42066190358873284,0.34,37.23147557161615,9.983664598709934,6.605040987920723
dataset@classroom@BasicVSR++_x265_500@0,0.5598466762827216,0.12330390000000001,0.48525482,0.9702265411615372,0.31342830094481045,0.49081539769502447,0.2716682981271703,0.5431781043105677,0.018503086419753085,0.43003269007697986,0.368,36.88390655088883,10.162983923784848,3.3497727330977733
dataset@classroom@COMISR_av1_40@0,0.6450076379561775,0.14722252000000002,0.5069843,0.9288227355480194,0.4160348530218074,0.5500479880770214,0.32700874582386613,0.5990977587358234,0.015272633744855968,0.30301641552876996,0.241,36.02037166751686,10.04085217274919,5.265804956535876
dataset@classroom@COMISR_av1_60@0,0.559938767590648,0.18908507000000005,0.4542105,0.9213778114318848,0.3135314234509337,0.45406270652505654,0.25433006759673205,0.515915156218538,0.01426954732510288,0.32412007603067444,0.226,35.6394921779301,9.909500825221874,3.2954922028576874
dataset@classroom@COMISR_x264_2000@0,0.709592580322587,0.08938976,0.57539684,0.9279564845561982,0.5035216300488671,0.6461622698697702,0.4082973284050627,0.6584710363033095,0.016430041152263375,0.32018740495572057,0.263,36.910114874229976,10.032651339096013,8.452605182306028
dataset@classroom@COMISR_x264_500@0,0.6590661756882975,0.12654081999999997,0.52365077,0.9280812877416611,0.43436822393639785,0.5756674013824363,0.3451205103801323,0.611666985039767,0.015416666666666667,0.34264207710535394,0.263,36.24858143151208,10.179269581285007,5.815586262923943
dataset@classroom@COMISR_x265_2000@0,0.7084759451876247,0.09167934000000003,0.5816146,0.928535749912262,0.5019381649094982,0.6435233381269471,0.41205995346992225,0.6578452430595897,0.01594135802469136,0.32543038784440936,0.26,36.94106420888238,10.014389048496458,8.4848216369213
dataset@classroom@COMISR_x265_500@0,0.6664111781641242,0.11734015000000002,0.5423184,0.9281043863296509,0.4441038583820961,0.5882143905566691,0.3614070438840828,0.6184991375532342,0.015679012345679012,0.34839365031294167,0.263,36.55355640158475,10.222534147156574,6.395892855595108
dataset@classroom@Real-ESRGAN_av1_40@0,0.7017612933620953,0.15194199,0.5446746,0.9692428451776505,0.4924689128612407,0.5951342859436848,0.3822315517574819,0.6801771126138251,0.015462962962962963,0.3250582168995343,0.226,37.607400702395324,9.950555812245996,6.742536809747517
dataset@classroom@Real-ESRGAN_av1_60@0,0.6092693557424629,0.11769157,0.49901727,0.9558753615617752,0.3712091478468358,0.5375634887122439,0.30403593059726264,0.5823855657088366,0.014583333333333334,0.33555148555148556,0.22,37.21104830558822,9.88497396435733,3.973214061797572
dataset@classroom@Real-ESRGAN_x264_2000@0,0.7753145085013666,0.04884675000000001,0.57730204,0.9762483209371566,0.6011125870927158,0.7374429145332274,0.44759064739943627,0.7568994871226761,0.016640946502057614,0.32456329649179083,0.232,38.12460478696392,9.809467007095616,8.785039168767037
dataset@classroom@Real-ESRGAN_x264_500@0,0.7248208677687977,0.06649155999999999,0.5568667,0.9717718434333801,0.525365290353113,0.6766263975502966,0.4036286047255468,0.7043605108306668,0.015308641975308642,0.3453751221896383,0.239,37.66662294139451,9.999444884833915,7.0557336314807095
dataset@classroom@Real-ESRGAN_x265_2000@0,0.7713327320460992,0.049695029999999994,0.5775823,0.9759323102235794,0.5949541835256995,0.7330013287870863,0.4455081334404697,0.7527685351368147,0.016553497942386832,0.3107117372188845,0.229,38.18442143166179,9.797962817357979,9.073916999201455
dataset@classroom@Real-ESRGAN_x265_500@0,0.7224269270819159,0.06436526000000002,0.5535785,0.9708574330806732,0.5219006649730199,0.6759277300892874,0.3999200146536164,0.7013735520151075,0.01572530864197531,0.3332284086630745,0.234,37.901057579401574,10.040110597553243,7.396007948116071
dataset@classroom@RealSR_av1_40@0,0.6888225562498593,0.08704222999999998,0.5229185,0.9713687121868133,0.47447651399859064,0.6288659048795712,0.36019805788034204,0.6691006793896547,0.01705761316872428,0.3788764073180539,0.276,37.02995635757007,10.052775413327803,5.8647344285300855
dataset@classroom@RealSR_av1_60@0,0.5937773371529875,0.13392756,0.46461236,0.9573048430681229,0.3525715261164926,0.5142541872047905,0.27587628992916524,0.5684259205606487,0.015843621399176954,0.3855248917748918,0.258,36.68241170452022,10.002231402536976,3.1744860059073794
dataset@classroom@RealSR_x264_2000@0,0.768501380947849,0.0495597,0.5826448,0.9772826492786407,0.590594372518751,0.7304146830584879,0.4477633334020833,0.7510430655470078,0.01853395061728395,0.36691131875700295,0.298,37.43766983267839,9.74775997578409,9.211031671219537
dataset@classroom@RealSR_x264_500@0,0.7239110506464329,0.07110132,0.54511935,0.9736210209131241,0.5240472092480224,0.6724400193828847,0.3946179213862006,0.7048150161806723,0.01691872427983539,0.41426275587766276,0.301,37.0663592911001,10.033979471727836,6.94973517406053
dataset@classroom@RealSR_x265_2000@0,0.7641712887434079,0.10150996236559141,0.57629406,0.9773192965984344,0.5839577585397608,0.6866002899821991,0.44038737452537086,0.7468393463954265,0.0186059670781893,0.3488828009148717,0.289,37.44299436307312,9.727107907621296,9.27767588957016
dataset@classroom@RealSR_x265_500@0,0.7195204053999962,0.06823245,0.55259115,0.9725621742010117,0.5177096137869749,0.6704257653145612,0.3976006082684501,0.6997783298578136,0.01744341563786008,0.3880690969307896,0.295,37.23210560008178,10.035862948324274,7.112767775322581
dataset@classroom@only-codec_av1_40@0,0.8689268083447977,0.14466645,0.53942394,0.9951513934135438,0.7550337982602768,0.7432222516717255,0.4687199225289757,0.8647137240987087,0.015766460905349795,0.23733237481682198,0.198,37.42869468579737,9.994179617775368,9.473103828750281
dataset@classroom@only-codec_av1_60@0,0.7960533841473044,0.053279050000000015,0.49348468,0.9905129396915435,0.6337009904123758,0.753640416090651,0.3928401495388496,0.7885011776831481,0.015,0.2719676585417326,0.201,37.16044012646096,9.97211780536501,7.438398010102652
dataset@classroom@only-codec_x264_2000@0,0.8701139015808773,0.058337489247311816,0.53428984,0.995489525794983,0.7570982017242966,0.8193536412034663,0.4648930172574227,0.86618927527237,0.015144032921810699,0.2504875964235624,0.2,37.485890215200364,10.10576129421122,9.219996498879881
dataset@classroom@only-codec_x264_500@0,0.734054246987395,0.08537747000000001,0.4256926,0.9850678354501724,0.5388356375202314,0.671382552536856,0.3124814609411063,0.7230932281828794,0.014022633744855966,0.2883968493473055,0.202,36.9502851114912,9.885885334278669,5.290536048485367
dataset@classroom@only-codec_x265_2000@0,0.8869887265088001,0.02138747,0.54118556,0.9953766685724258,0.786749000953703,0.868018281730255,0.4800254906693518,0.8828878836536279,0.016162551440329218,0.2448334394228729,0.203,37.67285345549465,10.108731145250475,9.171943374092578
dataset@classroom@only-codec_x265_500@0,0.7475321525417908,0.06286488999999999,0.451906,0.9851102685928345,0.5588043190837633,0.700538626000788,0.33781426492655053,0.7364015995722233,0.01604423868312757,0.27094436412251144,0.203,37.41071952240664,10.269979146077121,5.102561121232553
dataset@constructor@BasicVSR++_av1_40@0,0.3073104852327493,0.2544369333333333,0.46861774,0.8471867081191805,0.09443973433398782,0.22911934778894996,0.14401114506807436,0.2603493583548409,0.018858024691358024,0.623556862918565,0.291,8.386451123854016,0.6783787586842438,3.909229357279346
dataset@constructor@BasicVSR++_av1_60@0,0.2014544872714489,0.32633517037037035,0.42277825,0.8125173833635119,0.040583910441802366,0.13571280284584503,0.08517057558327044,0.16368527286463558,0.016503772290809328,0.6141902421902422,0.257,7.584492350021829,0.6945442641841639,2.24419592831029
dataset@constructor@BasicVSR++_x264_2000@0,0.4966968443662556,0.17631844814814815,0.49752513,0.952584253637879,0.24670775520339636,0.40912002756751514,0.24711916206391107,0.47314559277491935,0.022445130315500685,0.6289152024446142,0.343,9.291102377664286,0.6083016816970777,4.874411500560433
dataset@constructor@BasicVSR++_x264_500@0,0.35893155798628124,0.24261598888888888,0.44923076,0.9183206564850277,0.12883186331845917,0.27184902310201003,0.16124309658216118,0.3296142639631556,0.020672153635116597,0.5934247633849056,0.312,8.866300702672543,0.6537975260183696,2.8518887636085744
dataset@constructor@BasicVSR++_x265_2000@0,0.5060829801871448,0.16239034814814815,0.48832995,0.9540326809441602,0.256119982835102,0.423899988842702,0.24713547641063943,0.4828197023681521,0.021190843621399176,0.626246369173011,0.323,9.211391135243968,0.6068082778585576,5.134144141328586
dataset@constructor@BasicVSR++_x265_500@0,0.3603716859782639,0.23455232962962966,0.44204825,0.9225796977678935,0.12986775205481646,0.27584566749950473,0.15930167313624108,0.3324716011339329,0.019248971193415638,0.6246891145554961,0.312,8.759411973983665,0.7211469346461958,3.6003135651798295
dataset@constructor@COMISR_av1_40@0,0.35728130789069396,0.22810169629629629,0.47221497,0.8214971873495314,0.12764993296808486,0.27578483550586735,0.1687135820871648,0.293505589524767,0.017170781893004115,0.5369543614549387,0.235,8.720433530600195,0.6777385327985032,6.4768067660703865
dataset@constructor@COMISR_av1_60@0,0.21360613329409922,0.32082095185185183,0.41866872,0.7939000198134669,0.045627580180856483,0.14507681028929276,0.0894302064103899,0.16958191345446344,0.013657407407407408,0.6056078677547604,0.219,7.878611992941572,0.6956038045509861,3.753219947607087
dataset@constructor@COMISR_x264_2000@0,0.5892956044545644,0.1304622037037037,0.52345717,0.9129961689313253,0.34726930942947043,0.5124148012645158,0.3084710094012257,0.538024629235087,0.01864454732510288,0.5259646008145051,0.269,9.648068646670337,0.6086433748783957,8.89297707752518
dataset@constructor@COMISR_x264_500@0,0.41994499802426194,0.17379735185185186,0.4505939,0.8893788494445659,0.17635380136559736,0.3469596694442141,0.18922465444524447,0.3734901991728186,0.01674897119341564,0.5713023629690296,0.247,9.192247281603,0.6646774675875982,5.829395831634771
dataset@constructor@COMISR_x265_2000@0,0.5874247863584784,0.13144123333333332,0.5296394,0.9135352498955197,0.345067879628304,0.5102129479489501,0.31112331139203264,0.5366332490008149,0.018775720164609055,0.5160451248992748,0.261,9.560374414350765,0.629315583767591,9.302169777682883
dataset@constructor@COMISR_x265_500@0,0.422428204118467,0.2084520222222222,0.45695987,0.8916355155132435,0.1784455876347532,0.3343721907262709,0.19303273723830813,0.376651989546503,0.017770061728395063,0.5684667224440373,0.26,9.081653966947648,0.7173403187508385,5.9597186596059
dataset@constructor@Real-ESRGAN_av1_40@0,0.3791084201448284,0.22409484074074074,0.5197212,0.8439478422756548,0.14372319422470772,0.29415217910899927,0.19703068304777438,0.3199477331697603,0.016678669410150893,0.7026269204065508,0.284,8.189177721849825,0.6650295125394645,6.4434755196641
dataset@constructor@Real-ESRGAN_av1_60@0,0.2471563711395257,0.3110807851851852,0.47174823,0.8108880813475008,0.061086271794858975,0.170270773141921,0.11659558061829434,0.20041615558614082,0.014422153635116597,0.6761753430996089,0.252,7.370309191050687,0.671758886772953,3.7820138395059733
dataset@constructor@Real-ESRGAN_x264_2000@0,0.5821474976245284,0.1308296740740741,0.5516879,0.9510562781934385,0.33889570899050037,0.5059853302472735,0.32116373045473107,0.5536550324504076,0.01893689986282579,0.6574646867077146,0.315,9.222009602389546,0.6081755988328112,8.626840780582288
dataset@constructor@Real-ESRGAN_x264_500@0,0.4149882435646669,0.2117332962962963,0.49137855,0.9153032581011454,0.1722152422968873,0.3271214148305097,0.20391632138985286,0.3798400914084113,0.017849794238683128,0.6645264169068203,0.305,8.684919194324223,0.6495012998103767,4.7586328412635535
dataset@constructor@Real-ESRGAN_x265_2000@0,0.5854899985804103,0.1337557037037037,0.55878294,0.9502889842898757,0.3427985384376888,0.5071773718088071,0.32716182274735744,0.5563846960628589,0.018665980795610423,0.641475647262897,0.31,9.163541002441349,0.6339825153976161,9.008309778458726
dataset@constructor@Real-ESRGAN_x265_500@0,0.4186987420344022,0.2121147925925926,0.5083205,0.9177301636448613,0.1753086365811909,0.3298865452089956,0.21283315390029833,0.3842524650451295,0.018362482853223592,0.6628798974617433,0.304,8.593721338738076,0.7079772966811236,5.438309237843985
dataset@constructor@RealSR_av1_40@0,0.33727056651448567,0.2313143037037037,0.4791698,0.8509340938594606,0.11375143503700211,0.2592550602614337,0.1616098699026328,0.2869950239024708,0.015769890260631,0.6423063680185568,0.264,8.712394442710254,0.6722971391097512,6.324134444254737
dataset@constructor@RealSR_av1_60@0,0.1989466884742603,0.32510920370370366,0.42486578,0.8159743720734561,0.03957978485487438,0.13426728900490473,0.08452563997703362,0.16233539920387804,0.014272976680384087,0.6289092432172683,0.242,7.880428008308077,0.6754431967102791,3.498711397955011
dataset@constructor@RealSR_x264_2000@0,0.5673417498493524,0.1230958923076923,0.53894895,0.9577059937847985,0.3218766611221251,0.49750431090823877,0.30576824037247113,0.5433465943550806,0.01758744855967078,0.6669916479802411,0.308,9.753781794289143,0.6073021856281456,8.984379243245408
dataset@constructor@RealSR_x264_500@0,0.4016255806253088,0.1443727037037037,0.47871527,0.9236833049191369,0.1613031070126164,0.3436418096738631,0.19226429826795147,0.37097484365205247,0.01800925925925926,0.6085932395049556,0.286,9.257400391612508,0.6305738342592597,5.175669881779851
dataset@constructor@RealSR_x265_2000@0,0.578108256360464,0.12040179259259261,0.54736006,0.9574478458475184,0.334209156072136,0.5085029859820861,0.316433369887959,0.5535085047189913,0.018793724279835392,0.6038082697450426,0.295,9.682707341786285,0.6383915134456979,9.17579630629566
dataset@constructor@RealSR_x265_500@0,0.38611357002072816,0.20863753333333332,0.46034414,0.9265120799894686,0.14908368895415175,0.30555578718507614,0.17774511933352188,0.3577388868720642,0.016800411522633747,0.6407855344628156,0.274,9.115355354787834,0.7057382144911138,5.489241559523085
dataset@constructor@only-codec_av1_40@0,0.5889725496525234,0.09853485925925924,0.5489991,0.8858459122754909,0.3468886642441942,0.530938222364945,0.32334539968394066,0.5217389255521615,0.01833590534979424,0.5025381672877816,0.203,9.81022843669973,0.5599927779684716,10.614812831281899
dataset@constructor@only-codec_av1_60@0,0.46949651701949996,0.15322890740740738,0.48672184,0.8743252419763141,0.22042697949344162,0.39755607868501874,0.22851420863732233,0.41049265585011097,0.017425411522633744,0.5501756457564576,0.218,9.490159108330522,0.6002576516798355,7.909771188044097
dataset@constructor@only-codec_x264_2000@0,0.6303697193550012,0.08762635185185186,0.48538315,0.9757941349788949,0.39736598307970294,0.5751327205300467,0.30597084004514646,0.6151110750149021,0.018731995884773662,0.4877944173517827,0.237,9.893739342124109,0.5229714722789374,8.522380880026379
dataset@constructor@only-codec_x264_500@0,0.2693057812356147,0.34663744814814823,0.34773242,0.8317946272867697,0.07252560380692477,0.17595431245655777,0.09364635102905089,0.22400710192905046,0.017698045267489713,0.5322108497519049,0.206,9.274183200967261,0.6629154310079639,0.8121312199039311
